project,datetime,siteId,rType,sublocation,SN,condUncal,tempC,rep,SpC,wetdry,qual_rating,QAQC
AIMS,2023-12-13T00:00:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T00:15:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T00:30:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T00:45:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T01:00:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T01:15:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T01:30:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T01:45:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T02:00:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T02:15:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T02:30:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T02:45:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T03:00:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T03:15:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T03:30:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T03:45:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T04:00:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T04:15:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T04:30:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T04:45:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T05:00:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T05:15:00Z,EN205,STIC,LS,20946471,0,18.331000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T05:30:00Z,EN205,STIC,LS,20946471,0,18.426,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T05:45:00Z,EN205,STIC,LS,20946471,0,18.426,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T06:00:00Z,EN205,STIC,LS,20946471,0,18.426,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T06:15:00Z,EN205,STIC,LS,20946471,0,18.426,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T06:30:00Z,EN205,STIC,LS,20946471,0,18.426,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T06:45:00Z,EN205,STIC,LS,20946471,0,18.521,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T07:00:00Z,EN205,STIC,LS,20946471,0,18.521,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T07:15:00Z,EN205,STIC,LS,20946471,0,18.521,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T07:30:00Z,EN205,STIC,LS,20946471,0,18.616000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T07:45:00Z,EN205,STIC,LS,20946471,0,18.616000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T08:00:00Z,EN205,STIC,LS,20946471,0,18.616000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T08:15:00Z,EN205,STIC,LS,20946471,0,18.616000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T08:30:00Z,EN205,STIC,LS,20946471,0,18.616000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T08:45:00Z,EN205,STIC,LS,20946471,0,18.616000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T09:00:00Z,EN205,STIC,LS,20946471,0,18.616000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T09:15:00Z,EN205,STIC,LS,20946471,0,18.616000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T09:30:00Z,EN205,STIC,LS,20946471,0,18.616000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T09:45:00Z,EN205,STIC,LS,20946471,0,18.616000000000003,20231213-20241009,0,0,fair,C
AIMS,2023-12-13T10:00:00Z,EN205,STIC,LS,20946471,0,18.616000000000003,20231213-20241009,0,0,fair,C
