project,datetime,siteId,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,qual_rating,QAQC,year
AIMS,2024-03-04T18:15:00Z,GBJ62,STIC,20240101-20241002,SW,21184378,13089,0.01,62.45327624,1,excellent,NA,2024
AIMS,2024-01-01T00:00:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T00:15:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T00:30:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T00:45:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T01:00:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T01:15:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T01:30:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T01:45:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T02:00:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T02:15:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T02:30:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T02:45:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T03:00:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T03:15:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T03:30:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T03:45:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T04:00:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T04:15:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T04:30:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T04:45:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T05:00:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.656,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T05:15:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.764,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T05:30:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.764,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T05:45:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.764,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T06:00:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.872,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T06:15:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.872,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T06:30:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T06:45:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T07:00:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T07:15:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T07:30:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T07:45:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T08:00:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T08:15:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T08:30:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T08:45:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T09:00:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T09:15:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T09:30:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T09:45:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T10:00:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T10:15:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T10:30:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
AIMS,2024-01-01T10:45:00Z,GBJ62,STIC,20240101-20241002,SW,21059672,41333.6,1.98,212.5938634,1,excellent,NA,2024
